Id	Text	Label	Entities	Entities_Details
1241591882465107968	@user plz convince all catholic churches, esp in ft lauderdale to stop allowing gatherings!we know a person who has been attending church because there is a belief that”god will offer protection in his home” &amp; “only 50 people were there “ #covid19 #socialdistancingfail #coronavirususa	UNINFORMATIVE	NORP GPE GPE CARDINAL MONEY	catholic/NORP ft_lauderdale/GPE gatherings!we/GPE only_50/CARDINAL #covid19_#socialdistancingfail_#/MONEY
1242860829969715200	dr. morrison. still 3 positive covid-19 tests in pei. close to 500 tests have been conducted. waiting on results of 250. #pei	INFORMATIVE	PERSON CARDINAL GPE CARDINAL CARDINAL PERSON	morrison/PERSON 3/CARDINAL pei/GPE close_to_500/CARDINAL 250/CARDINAL #pei/PERSON
1242791355644030976	rwanda traced back 3 of their #covid19 cases from kenya now uganda confirms one of their case has links to kenya... #ukweliusemwe	INFORMATIVE	GPE CARDINAL GPE GPE CARDINAL GPE	rwanda/GPE 3/CARDINAL kenya/GPE uganda/GPE one/CARDINAL kenya/GPE
1241492383356915715	#breaking | florida adds 200 new cases of covid-19 today, and 2 new deaths. roughly 50% of the cases in the state come from palm beach, broward and miami-dade counties. @user #coronavirus httpurl	INFORMATIVE	CARDINAL GPE CARDINAL DATE CARDINAL PERCENT GPE GPE GPE CARDINAL	#/CARDINAL florida/GPE 200/CARDINAL today/DATE 2/CARDINAL roughly_50%/PERCENT palm_beach/GPE broward/GPE miami-dade/GPE #/CARDINAL
1241677885808795651	and btw, there was a confirm case of covid19 in aziz bhatti &amp; his son also tested positive. we have so many spain &amp; italy return people swarming the hospitals without masks &amp; coming in opds for minor illnesses. this is the state of the affairs here. the end.	INFORMATIVE	ORG ORG GPE	aziz_bhatti_&amp/ORG spain_&amp/ORG italy/GPE
1236143874004877314	pence and mcconnell attended the aipac conference where two attendees have tested positive for the coronavirus. #wtp2020 #wtpteam #wtpebrc httpurl	INFORMATIVE	ORG ORG CARDINAL	mcconnell/ORG aipac/ORG two/CARDINAL
1241036936560676867	capitol building 202.228.8800 house office buildings 202.225.4141 senate office buildings 202.224.3141 demand that our nov2020 elections &amp; all the primaries left must be from now on a mail-in only elecx process. #covid19 #burisma=.@user	UNINFORMATIVE	ORG ORG CARDINAL ORG CARDINAL ORG MONEY	capitol_building/ORG 202.228.8800_house/ORG 202.225.4141/CARDINAL senate/ORG 202.224.3141/CARDINAL nov2020_elections_&amp/ORG #covid19_#/MONEY
1249502697352581120	the story of covid-19's effects on western new york has largely been one of mind-numbing data, provided day after day on a national, state, county and even municipal level. but sunday's death notices in the buffalo news told a very different story. httpurl	UNINFORMATIVE	GPE GPE CARDINAL DATE ORG	covid-19/GPE new_york/GPE one/CARDINAL sunday/DATE the_buffalo_news/ORG
1238285142302441472	"it couldn't have happened to a nicer person? then again, this ""virus"" is a joke. a bad one at that. hope it's not that one in a million fatal cases. 👇🏼👇🏼👇🏼 canadian pm justin trudeau's wife, sophie, tests positive for coronavirus, officials say httpurl"	INFORMATIVE	CARDINAL CARDINAL NORP PERSON PERSON	one/CARDINAL a_million/CARDINAL canadian/NORP justin_trudeau's/PERSON sophie/PERSON
1245951063842148352	dear @user - don’t be an idiot, you might have heard about a #pandemic which is killing thousands of residents in #football loving countries? let organizations and countries decide what to do with their competions based on #science and experts’ advise? -#covid19 httpurl	UNINFORMATIVE	CARDINAL CARDINAL	#/CARDINAL thousands/CARDINAL
1245893820534923265	indonesia frees 18,000 inmates, as it records highest #coronavirus death toll in asia behind china httpurl	UNINFORMATIVE	GPE CARDINAL CARDINAL LOC GPE	indonesia/GPE 18,000/CARDINAL #/CARDINAL asia/LOC china/GPE
1241123604097454080	breaking: there are 77 new cases of #covid19 in bc, bringing the provincial total to 348. there are no new deaths. dr. bonnie henry says there are front-line workers who are getting infected. has nice words to say about those working around the clock to help others. @user	INFORMATIVE	CARDINAL GPE CARDINAL PERSON	77/CARDINAL bc/GPE 348/CARDINAL bonnie_henry/PERSON
1241682205048541185	five things to help stop the spread of coronavirus 1. wash your handsflexed biceps 2. cough/sneeze into your elbow 3. don't touch your face straight ruler 4. stay more than 3ft (1m) away from others house with garden 5. stay home if you feel sick #coronafreepakistan	UNINFORMATIVE	CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL	five/CARDINAL 1/CARDINAL 2/CARDINAL 3/CARDINAL 4/CARDINAL more_than_3/CARDINAL 5/CARDINAL
1244605203434950656	the monday moment: three scoops, three sides of the story httpurl thanks to the @user @user + @user as well as @user and @user for the journos + inspiration in casano's case. --- #coco @user #covid_19	UNINFORMATIVE	DATE CARDINAL CARDINAL ORG ORG ORG	monday/DATE three/CARDINAL three/CARDINAL the_@user_@user_+_@user/ORG @user/ORG @user/ORG
1241041852515614721	the second case of covid-19 in #pei was travelling on air canada flight 756 from toronto to charlottetown. it left toronto at 9:20 am march 11 and arrived in pei at 12:28 @user	INFORMATIVE	ORDINAL GPE GPE ORG CARDINAL GPE GPE GPE TIME GPE	second/ORDINAL covid-19/GPE #pei/GPE air_canada/ORG 756/CARDINAL toronto/GPE charlottetown/GPE toronto/GPE 9:20_am_march_11/TIME pei/GPE
1245854723866910720	@user @user but they have never measured dr with total positive test data before. sars, swine flu, influenza they... cdc... has always used total estimated cases. if we use that same equation for covid19 it's more like .2% or less	UNINFORMATIVE	ORG PERCENT	cdc/ORG like_.2%/PERCENT
1241628385056444418	a 38-year-old man has passed away in bihar today due to kidney failure; he has been tested positive for #covid19. he was from munger. he died yesterday at aiims in patna; had returned from kolkata two days back: dr. prabhat kumar singh, aiims patna, bihar	INFORMATIVE	DATE GPE DATE PERSON DATE ORG GPE GPE DATE PERSON ORG GPE	38-year-old/DATE bihar/GPE today/DATE munger/PERSON yesterday/DATE aiims/ORG patna/GPE kolkata/GPE two_days/DATE prabhat_kumar_singh/PERSON aiims_patna/ORG bihar/GPE
1241193660823359488	freebird httpurl #coronavirus time for freebird #budweiser @user what song is it you want to hear?	UNINFORMATIVE	CARDINAL	#/CARDINAL
1241782730087714818	here's the latest on the #coronavirus: - deaths in spain jumped 30% for a third day - italy death toil reaches 671 - global cases doubled in a week to over 300,000 - german economy to shrink 5%, bild says - a third of china cases showed no symptoms	INFORMATIVE	GPE PERCENT DATE CARDINAL DATE CARDINAL PERCENT PERSON ORDINAL GPE	spain/GPE 30%/PERCENT a_third_day/DATE 671/CARDINAL a_week/DATE over_300,000_-_german/CARDINAL 5%/PERCENT bild/PERSON third/ORDINAL china/GPE
1245829491064287233	@user so sad nigerian medical doctor dies of coronavirus in the united kingdom. please do not compromise your👇 #washyourhands #staysafe #stayhome #socialdistancing #covidー19 httpurl	INFORMATIVE	NORP GPE	nigerian/NORP the_united_kingdom/GPE
1237947244331954176	stephen harper, mike pence attend conference where two test positive for covid-19 httpurl	INFORMATIVE	PERSON PERSON CARDINAL	stephen_harper/PERSON mike_pence/PERSON two/CARDINAL
1247024517941268481	@user now i get it. there was no new news on covid-19.. trump called a 7pm news conference because biden had a video town hall at 7pm. it was political. good news.. trump gave biden lots of material for a truthful but ugly campaign ad! @user @user @user	UNINFORMATIVE	DATE PERSON TIME PERSON TIME PERSON PERSON	covid-19/DATE trump/PERSON 7pm/TIME biden/PERSON 7pm/TIME trump/PERSON biden/PERSON
1245906591486001155	this ends as of college football season regardless of the death toll or the south really will rise again and not for a deplorable cause. #collegefootball #coronavirus	UNINFORMATIVE	LOC PERSON	south/LOC #collegefootball_#/PERSON
1245709193895706626	these covid-19 care cards are a great way to plan your day, keep yourself motivated and build a positive outlook while working or learning from home #stayhomesavelives httpurl	UNINFORMATIVE	GPE PERCENT	covid-19/GPE #stayhomesavelives/PERCENT
1238918620413116416	increase in covid-19 cases in 1 day in europe: portugal 51% estonia 46% finland 45% uk 43% czechia 33% austria, ireland 30% slovenia 28% germany, france, belgium 23% spain, switzerland 21% italy, greece 20% netherlands, romania 19% sweden 18% iceland 16% norway 8% denmark 3%	UNINFORMATIVE	DATE DATE LOC GPE PERCENT GPE PERCENT GPE PERCENT PERCENT PERCENT GPE GPE PERCENT GPE PERCENT GPE GPE GPE PERCENT GPE GPE PERCENT GPE GPE PERCENT GPE GPE PERCENT GPE PERCENT GPE PERCENT GPE PERCENT GPE PERCENT	covid-19/DATE 1_day/DATE europe/LOC portugal/GPE 51%/PERCENT estonia/GPE 46%/PERCENT finland/GPE 45%/PERCENT 43%/PERCENT 33%/PERCENT austria/GPE ireland/GPE 30%/PERCENT slovenia/GPE 28%/PERCENT germany/GPE france/GPE belgium/GPE 23%/PERCENT spain/GPE switzerland/GPE 21%/PERCENT italy/GPE greece/GPE 20%/PERCENT netherlands/GPE romania/GPE 19%/PERCENT sweden/GPE 18%/PERCENT iceland/GPE 16%/PERCENT norway/GPE 8%/PERCENT denmark/GPE 3%/PERCENT
1242910874953809923	happening now: mayor @user and @user commissioner les miller, and county administrator mike merrill are live to provide an update on covid-19 following today’s meeting of the hillsborough county emergency policy group. watch: httpurl httpurl	UNINFORMATIVE	ORG PERSON PERSON GPE DATE GPE	@user/ORG les_miller/PERSON mike_merrill/PERSON covid-19/GPE today/DATE hillsborough_county/GPE
1241672591980425216	brenda murphy: there haven’t been any published cases of #covid infection through a school. didn’t this pandemic just start &amp; isn’t the entire world learning as we go? who’d have time to physically deal with covid-19 &amp; write a paper about it at the same time? #closeschoolsnow	UNINFORMATIVE	PERSON ORG ORG PERSON	brenda_murphy/PERSON &amp/ORG covid-19_&amp/ORG #closeschoolsnow/PERSON
1241064367887613954	correction: pa has 83 new cases of covid-19, bringing our statewide total to 268 cases, said pa health secretary dr. rachel levine. that's more than double the new cases wednesday**.	INFORMATIVE	GPE CARDINAL DATE CARDINAL ORG PERSON DATE	pa/GPE 83/CARDINAL covid-19/DATE 268/CARDINAL pa_health/ORG rachel_levine/PERSON wednesday/DATE
1247341639712083969	fauci said: 1)covid19 nothing to worry about-then he said it was; 2)no need to wear masks-then he said there was; 3)treatment proposed by our president wasn’t effective-yet, it was. fauci-an expert on infectious disease?🙄 no wonder our healthcare system is failing.#firefauci	UNINFORMATIVE	ORG CARDINAL CARDINAL CARDINAL PERSON	fauci/ORG 1)covid19/CARDINAL 2)no/CARDINAL 3)treatment/CARDINAL fauci/PERSON
1247076840621125632	two men with coronavirus have died in balkh province, provincial health officials confirmed on monday, adding that one was an 86-year-old who died in a hospital, and the other was 70 and died at home. so far three people have died of #coronavirus in balkh province. #afghanistan httpurl	INFORMATIVE	CARDINAL GPE DATE DATE DATE CARDINAL GPE	two/CARDINAL balkh_province/GPE monday/DATE 86-year-old/DATE 70/DATE three/CARDINAL balkh_province/GPE
1242087505412919302	once again, @user was right! deep state #drfauci was being unnecessarily negative. optimism and hope is the remedy to this crisis. negativity only fuels the left's narrative! dr. oz: my 'jaw dropped' at hopeful coronavirus trial results httpurl	UNINFORMATIVE	ORG PERSON PERSON	@user/ORG #drfauci/PERSON oz/PERSON
1236132820042551306	@user @user i wouldn't go near stanford, let alone santa clara county. the border ended with palo alto for me, but once i found out the stanford doctor got infected with the plague, thats a no go zone. at least till the cases stop multiplying. don't feel safer in sf but thats #covid19 life.	UNINFORMATIVE	ORG GPE GPE ORG MONEY	stanford/ORG santa_clara_county/GPE palo_alto/GPE stanford/ORG #covid19/MONEY
1241420552943702016	will the #worldend on april 29, 2020? know the truth! an asteroid approx. 1.8 km to 4.1 km in size, will fly past #earth from a safe distance of 3.9 million miles at an expected speed of around 20000 mph. #29thapril2020 #asteroid #corona #coronavirus httpurl	UNINFORMATIVE	ORG DATE QUANTITY QUANTITY QUANTITY QUANTITY	worldend/ORG april_29,_2020/DATE 1.8_km_to/QUANTITY 4.1_km/QUANTITY 3.9_million_miles/QUANTITY around_20000_mph/QUANTITY
1241773598903283719	#iraq on sunday imposed a total nationwide lockdown until march 28 to fight the novel #coronavirus, as the number of cases grew and the death toll climbed to 20.	INFORMATIVE	GPE DATE DATE CARDINAL	iraq/GPE sunday/DATE march_28/DATE 20/CARDINAL
1236079389034663936	**coronavirus in md. update** @user is asking anyone at the village of rockville, a retirement community, feb. 29 between noon-6pm to see their health provider to be tested. to date in md. 44 people tested, 33 negative, 3 positive and 8 tests are pending. @user httpurl	INFORMATIVE	GPE GPE DATE GPE CARDINAL CARDINAL CARDINAL CARDINAL	md/GPE rockville/GPE feb._29/DATE md/GPE 44/CARDINAL 33/CARDINAL 3/CARDINAL 8/CARDINAL
1236147161156521985	another korean air flight attendant confirmed for coronavirus. she was part of the crew for korea to la. diagnosed after returning to korea.	INFORMATIVE	NORP GPE GPE GPE	korean/NORP korea/GPE la/GPE korea/GPE
1236509902333284352	@user the country like japan and us that does not test or does less will lose the war against covid19. south korea, italy, uk carry out large tests. s.korea 178,189 tested, italy 42,062 tested. testing the suspected people is like removing mines from ground.	INFORMATIVE	GPE GPE GPE GPE GPE GPE CARDINAL CARDINAL	japan/GPE us/GPE south_korea/GPE italy/GPE uk/GPE s.korea/GPE 178,189/CARDINAL 42,062/CARDINAL
1241123700197466112	the infographic shows the spread of #covid19 outside of china. #ireland has 683 confirmed cases with three deaths. brave healthcare works, volunteers, communities are giving everything to contain the virus and assist each other in this difficult moment. source: bbc, jhu httpurl	INFORMATIVE	GPE GPE CARDINAL CARDINAL ORG GPE	china/GPE #ireland/GPE 683/CARDINAL three/CARDINAL bbc/ORG jhu/GPE
1241377862164328454	update: #covid19 in africa new cases = nc - 38 nc in s. africa - 24 nc in burkina faso - 10 nc in nigeria - 7 nc togo - 6 nc tunisia - 5 nc dr congo - 5 nc ivory coast - 3 nc ghana - 2 nc cabo verde - 2 nc mauritius - 2 nc zimbabwe - 1 nc in algeria - 1 nc angola - 1 nc liberia	INFORMATIVE	LOC GPE GPE GPE GPE GPE GPE GPE GPE GPE GPE GPE GPE	africa/LOC nc/GPE nc/GPE s._africa_-_24/GPE nc/GPE burkina_faso/GPE nc/GPE nigeria_-_7/GPE nc/GPE nc_ivory/GPE nc_ghana/GPE nc/GPE algeria_-_1/GPE
